country_code,year,diseases,sex,death_rate
TON,2021,syphilis,FMLE,0.49
TON,2021,genital herpes,FMLE,0.0
TON,2021,chlamydia,FMLE,0.0
TON,2021,acute hepatitis e,FMLE,0.09
TON,2021,trichomoniasis,FMLE,0.0
TTO,2021,acute hepatitis a,FMLE,0.02
TTO,2021,malaria,FMLE,0.0
TTO,2021,acute hepatitis c,FMLE,0.01
TTO,2021,trichomoniasis,FMLE,0.0
TTO,2021,chlamydia,FMLE,0.02
TTO,2021,acute hepatitis e,FMLE,0.0
TTO,2021,syphilis,FMLE,0.02
TTO,2021,genital herpes,FMLE,0.0
TTO,2021,tuberculosis,FMLE,0.92
TTO,2021,hiv/aids,FMLE,20.21
TTO,2021,acute hepatitis b,FMLE,0.05
TUN,2021,tuberculosis,FMLE,0.94
TUN,2021,genital herpes,FMLE,0.0
TUN,2021,syphilis,FMLE,0.07
TUN,2021,trichomoniasis,FMLE,0.0
TUN,2021,acute hepatitis e,FMLE,0.0
TUN,2021,hiv/aids,FMLE,2.16
TUN,2021,acute hepatitis b,FMLE,0.31
TUN,2021,acute hepatitis c,FMLE,0.0
TUN,2021,chlamydia,FMLE,0.0
TUN,2021,malaria,FMLE,0.0
TUN,2021,acute hepatitis a,FMLE,0.03
TUR,2021,acute hepatitis c,FMLE,0.01
TUR,2021,acute hepatitis a,FMLE,0.02
TUR,2021,tuberculosis,FMLE,0.39
TUR,2021,syphilis,FMLE,0.2
TUR,2021,genital herpes,FMLE,0.0
TUR,2021,hiv/aids,FMLE,0.11
TUR,2021,acute hepatitis b,FMLE,0.08
TUR,2021,trichomoniasis,FMLE,0.0
TUR,2021,chlamydia,FMLE,0.0
TUR,2021,acute hepatitis e,FMLE,0.01
TUR,2021,malaria,FMLE,0.0
TZA,2021,acute hepatitis c,FMLE,0.07
TZA,2021,malaria,FMLE,38.73
TZA,2021,chlamydia,FMLE,0.06
TZA,2021,trichomoniasis,FMLE,0.0
TZA,2021,acute hepatitis e,FMLE,0.01
TZA,2021,hiv/aids,FMLE,39.51
TZA,2021,acute hepatitis b,FMLE,0.27
TZA,2021,tuberculosis,FMLE,38.93
TZA,2021,syphilis,FMLE,3.09
TZA,2021,genital herpes,FMLE,0.0
TZA,2021,acute hepatitis a,FMLE,0.26
UGA,2021,tuberculosis,FMLE,22.98
UGA,2021,genital herpes,FMLE,0.0
UGA,2021,hiv/aids,FMLE,36.73
UGA,2021,acute hepatitis b,FMLE,0.32
UGA,2021,trichomoniasis,FMLE,0.0
UGA,2021,acute hepatitis e,FMLE,0.01
UGA,2021,chlamydia,FMLE,0.08
UGA,2021,acute hepatitis c,FMLE,0.05
UGA,2021,malaria,FMLE,34.06
UGA,2021,acute hepatitis a,FMLE,0.25
UGA,2021,syphilis,FMLE,3.51
UKR,2021,acute hepatitis c,FMLE,0.01
UKR,2021,malaria,FMLE,0.0
UKR,2021,chlamydia,FMLE,0.03
UKR,2021,acute hepatitis e,FMLE,0.0
UKR,2021,trichomoniasis,FMLE,0.0
UKR,2021,tuberculosis,FMLE,5.03
UKR,2021,hiv/aids,FMLE,8.6
UKR,2021,acute hepatitis b,FMLE,0.03
UKR,2021,syphilis,FMLE,0.03
UKR,2021,genital herpes,FMLE,0.0
UKR,2021,acute hepatitis a,FMLE,0.0
URY,2021,acute hepatitis c,FMLE,0.17
URY,2021,syphilis,FMLE,0.05
URY,2021,genital herpes,FMLE,0.0
URY,2021,acute hepatitis a,FMLE,0.14
URY,2021,hiv/aids,FMLE,3.31
URY,2021,acute hepatitis b,FMLE,0.14
URY,2021,tuberculosis,FMLE,1.25
URY,2021,chlamydia,FMLE,0.0
URY,2021,malaria,FMLE,0.0
URY,2021,trichomoniasis,FMLE,0.0
URY,2021,acute hepatitis e,FMLE,0.01
USA,2021,acute hepatitis a,FMLE,0.22
USA,2021,acute hepatitis c,FMLE,0.6
USA,2021,malaria,FMLE,0.0
USA,2021,chlamydia,FMLE,0.0
USA,2021,trichomoniasis,FMLE,0.0
USA,2021,acute hepatitis e,FMLE,0.02
USA,2021,hiv/aids,FMLE,0.7
USA,2021,acute hepatitis b,FMLE,0.13
USA,2021,tuberculosis,FMLE,0.13
USA,2021,genital herpes,FMLE,0.0
USA,2021,syphilis,FMLE,0.01
UZB,2021,chlamydia,FMLE,0.01
UZB,2021,acute hepatitis e,FMLE,0.0
UZB,2021,trichomoniasis,FMLE,0.0
UZB,2021,hiv/aids,FMLE,2.44
UZB,2021,acute hepatitis b,FMLE,0.17
UZB,2021,tuberculosis,FMLE,4.99
UZB,2021,genital herpes,FMLE,0.0
UZB,2021,syphilis,FMLE,0.01
UZB,2021,acute hepatitis a,FMLE,0.05
UZB,2021,acute hepatitis c,FMLE,0.0
UZB,2021,malaria,FMLE,0.0
VCT,2021,acute hepatitis a,FMLE,0.04
VCT,2021,syphilis,FMLE,0.0
VCT,2021,genital herpes,FMLE,0.0
VCT,2021,tuberculosis,FMLE,0.0
VCT,2021,hiv/aids,FMLE,3.86
VCT,2021,acute hepatitis b,FMLE,0.0
VCT,2021,chlamydia,FMLE,0.0
VCT,2021,trichomoniasis,FMLE,0.0
VCT,2021,acute hepatitis e,FMLE,0.0
VCT,2021,malaria,FMLE,0.0
VCT,2021,acute hepatitis c,FMLE,0.0
VEN,2021,chlamydia,FMLE,0.03
VEN,2021,acute hepatitis e,FMLE,0.0
VEN,2021,malaria,FMLE,0.55
VEN,2021,tuberculosis,FMLE,2.25
VEN,2021,acute hepatitis b,FMLE,0.02
VEN,2021,trichomoniasis,FMLE,0.0
VEN,2021,hiv/aids,FMLE,5.11
VEN,2021,syphilis,FMLE,0.05
VEN,2021,genital herpes,FMLE,0.0
VEN,2021,acute hepatitis c,FMLE,0.01
VEN,2021,acute hepatitis a,FMLE,0.04
VNM,2021,chlamydia,FMLE,0.0
VNM,2021,acute hepatitis e,FMLE,0.01
VNM,2021,malaria,FMLE,0.0
VNM,2021,acute hepatitis c,FMLE,0.02
VNM,2021,acute hepatitis a,FMLE,0.07
VNM,2021,syphilis,FMLE,0.16
VNM,2021,tuberculosis,FMLE,8.44
VNM,2021,genital herpes,FMLE,0.0
VNM,2021,hiv/aids,FMLE,3.38
VNM,2021,acute hepatitis b,FMLE,0.1
VNM,2021,trichomoniasis,FMLE,0.0
VUT,2021,chlamydia,FMLE,0.01
VUT,2021,trichomoniasis,FMLE,0.0
VUT,2021,acute hepatitis e,FMLE,0.01
VUT,2021,hiv/aids,FMLE,0.0
VUT,2021,acute hepatitis b,FMLE,0.04
VUT,2021,tuberculosis,FMLE,4.41
VUT,2021,genital herpes,FMLE,0.0
VUT,2021,syphilis,FMLE,1.1
VUT,2021,acute hepatitis a,FMLE,0.05
VUT,2021,acute hepatitis c,FMLE,0.01
VUT,2021,malaria,FMLE,0.0
WSM,2021,chlamydia,FMLE,0.0
WSM,2021,acute hepatitis e,FMLE,0.0
WSM,2021,malaria,FMLE,0.0
WSM,2021,acute hepatitis c,FMLE,0.01
WSM,2021,acute hepatitis a,FMLE,0.01
WSM,2021,tuberculosis,FMLE,0.46
WSM,2021,syphilis,FMLE,0.31
WSM,2021,genital herpes,FMLE,0.0
WSM,2021,hiv/aids,FMLE,0.0
WSM,2021,acute hepatitis b,FMLE,0.05
WSM,2021,trichomoniasis,FMLE,0.0
YEM,2021,acute hepatitis c,FMLE,0.02
YEM,2021,chlamydia,FMLE,0.0
YEM,2021,malaria,FMLE,6.69
YEM,2021,trichomoniasis,FMLE,0.0
YEM,2021,acute hepatitis e,FMLE,0.03
YEM,2021,hiv/aids,FMLE,0.67
YEM,2021,acute hepatitis b,FMLE,1.21
YEM,2021,tuberculosis,FMLE,10.16
YEM,2021,genital herpes,FMLE,0.0
YEM,2021,syphilis,FMLE,0.59
YEM,2021,acute hepatitis a,FMLE,0.6
ZAF,2021,malaria,FMLE,0.1
ZAF,2021,acute hepatitis c,FMLE,0.02
ZAF,2021,trichomoniasis,FMLE,0.0
ZAF,2021,chlamydia,FMLE,0.08
ZAF,2021,acute hepatitis e,FMLE,0.01
ZAF,2021,tuberculosis,FMLE,69.51
ZAF,2021,syphilis,FMLE,1.33
ZAF,2021,genital herpes,FMLE,0.0
ZAF,2021,hiv/aids,FMLE,70.56
ZAF,2021,acute hepatitis b,FMLE,0.21
ZAF,2021,acute hepatitis a,FMLE,0.06
ZMB,2021,acute hepatitis a,FMLE,0.18
ZMB,2021,acute hepatitis c,FMLE,0.03
ZMB,2021,malaria,FMLE,42.19
ZMB,2021,chlamydia,FMLE,0.09
ZMB,2021,trichomoniasis,FMLE,0.0
ZMB,2021,acute hepatitis e,FMLE,0.01
ZMB,2021,hiv/aids,FMLE,112.88
ZMB,2021,acute hepatitis b,FMLE,0.45
ZMB,2021,tuberculosis,FMLE,42.42
ZMB,2021,syphilis,FMLE,4.1
ZMB,2021,genital herpes,FMLE,0.0
ZWE,2021,chlamydia,FMLE,0.06
ZWE,2021,acute hepatitis e,FMLE,0.36
ZWE,2021,malaria,FMLE,5.69
ZWE,2021,acute hepatitis c,FMLE,0.61
ZWE,2021,acute hepatitis a,FMLE,0.43
ZWE,2021,syphilis,FMLE,1.28
ZWE,2021,tuberculosis,FMLE,37.5
ZWE,2021,genital herpes,FMLE,0.0
ZWE,2021,hiv/aids,FMLE,129.29
ZWE,2021,acute hepatitis b,FMLE,0.24
ZWE,2021,trichomoniasis,FMLE,0.0
