country_code,year,diseases,sex,death_rate
TON,2021,syphilis,BTSX,0.6
TON,2021,genital herpes,BTSX,0.0
TON,2021,chlamydia,BTSX,0.0
TON,2021,acute hepatitis e,BTSX,0.19
TON,2021,trichomoniasis,BTSX,0.0
TTO,2021,acute hepatitis a,BTSX,0.02
TTO,2021,malaria,BTSX,0.0
TTO,2021,acute hepatitis c,BTSX,0.0
TTO,2021,trichomoniasis,BTSX,0.0
TTO,2021,chlamydia,BTSX,0.01
TTO,2021,acute hepatitis e,BTSX,0.0
TTO,2021,syphilis,BTSX,0.02
TTO,2021,genital herpes,BTSX,0.0
TTO,2021,tuberculosis,BTSX,2.25
TTO,2021,hiv/aids,BTSX,18.07
TTO,2021,acute hepatitis b,BTSX,0.06
TUN,2021,tuberculosis,BTSX,1.19
TUN,2021,genital herpes,BTSX,0.0
TUN,2021,syphilis,BTSX,0.09
TUN,2021,trichomoniasis,BTSX,0.0
TUN,2021,acute hepatitis e,BTSX,0.01
TUN,2021,hiv/aids,BTSX,2.65
TUN,2021,acute hepatitis b,BTSX,0.36
TUN,2021,acute hepatitis c,BTSX,0.0
TUN,2021,chlamydia,BTSX,0.0
TUN,2021,malaria,BTSX,0.0
TUN,2021,acute hepatitis a,BTSX,0.04
TUR,2021,acute hepatitis c,BTSX,0.01
TUR,2021,acute hepatitis a,BTSX,0.03
TUR,2021,tuberculosis,BTSX,0.5
TUR,2021,syphilis,BTSX,0.22
TUR,2021,genital herpes,BTSX,0.0
TUR,2021,hiv/aids,BTSX,0.37
TUR,2021,acute hepatitis b,BTSX,0.14
TUR,2021,trichomoniasis,BTSX,0.0
TUR,2021,chlamydia,BTSX,0.0
TUR,2021,acute hepatitis e,BTSX,0.01
TUR,2021,malaria,BTSX,0.0
TZA,2021,acute hepatitis c,BTSX,0.06
TZA,2021,malaria,BTSX,40.96
TZA,2021,chlamydia,BTSX,0.03
TZA,2021,trichomoniasis,BTSX,0.0
TZA,2021,acute hepatitis e,BTSX,0.04
TZA,2021,hiv/aids,BTSX,38.51
TZA,2021,acute hepatitis b,BTSX,0.48
TZA,2021,tuberculosis,BTSX,40.58
TZA,2021,syphilis,BTSX,3.62
TZA,2021,genital herpes,BTSX,0.0
TZA,2021,acute hepatitis a,BTSX,0.25
UGA,2021,tuberculosis,BTSX,30.15
UGA,2021,genital herpes,BTSX,0.0
UGA,2021,hiv/aids,BTSX,38.04
UGA,2021,acute hepatitis b,BTSX,0.85
UGA,2021,trichomoniasis,BTSX,0.0
UGA,2021,acute hepatitis e,BTSX,0.07
UGA,2021,chlamydia,BTSX,0.04
UGA,2021,acute hepatitis c,BTSX,0.08
UGA,2021,malaria,BTSX,38.51
UGA,2021,acute hepatitis a,BTSX,0.35
UGA,2021,syphilis,BTSX,4.09
UKR,2021,acute hepatitis c,BTSX,0.01
UKR,2021,malaria,BTSX,0.0
UKR,2021,chlamydia,BTSX,0.02
UKR,2021,acute hepatitis e,BTSX,0.0
UKR,2021,trichomoniasis,BTSX,0.0
UKR,2021,tuberculosis,BTSX,14.01
UKR,2021,hiv/aids,BTSX,9.64
UKR,2021,acute hepatitis b,BTSX,0.05
UKR,2021,syphilis,BTSX,0.02
UKR,2021,genital herpes,BTSX,0.0
UKR,2021,acute hepatitis a,BTSX,0.0
URY,2021,acute hepatitis c,BTSX,0.2
URY,2021,syphilis,BTSX,0.07
URY,2021,genital herpes,BTSX,0.0
URY,2021,acute hepatitis a,BTSX,0.11
URY,2021,hiv/aids,BTSX,5.86
URY,2021,acute hepatitis b,BTSX,0.17
URY,2021,tuberculosis,BTSX,2.44
URY,2021,chlamydia,BTSX,0.0
URY,2021,malaria,BTSX,0.0
URY,2021,trichomoniasis,BTSX,0.0
URY,2021,acute hepatitis e,BTSX,0.02
USA,2021,acute hepatitis a,BTSX,0.27
USA,2021,acute hepatitis c,BTSX,0.87
USA,2021,malaria,BTSX,0.0
USA,2021,chlamydia,BTSX,0.0
USA,2021,trichomoniasis,BTSX,0.0
USA,2021,acute hepatitis e,BTSX,0.02
USA,2021,hiv/aids,BTSX,1.51
USA,2021,acute hepatitis b,BTSX,0.18
USA,2021,tuberculosis,BTSX,0.19
USA,2021,genital herpes,BTSX,0.0
USA,2021,syphilis,BTSX,0.01
UZB,2021,chlamydia,BTSX,0.0
UZB,2021,acute hepatitis e,BTSX,0.0
UZB,2021,trichomoniasis,BTSX,0.0
UZB,2021,hiv/aids,BTSX,2.97
UZB,2021,acute hepatitis b,BTSX,0.17
UZB,2021,tuberculosis,BTSX,7.03
UZB,2021,genital herpes,BTSX,0.0
UZB,2021,syphilis,BTSX,0.01
UZB,2021,acute hepatitis a,BTSX,0.06
UZB,2021,acute hepatitis c,BTSX,0.0
UZB,2021,malaria,BTSX,0.0
VCT,2021,acute hepatitis a,BTSX,0.03
VCT,2021,syphilis,BTSX,0.02
VCT,2021,genital herpes,BTSX,0.0
VCT,2021,tuberculosis,BTSX,0.81
VCT,2021,hiv/aids,BTSX,11.1
VCT,2021,acute hepatitis b,BTSX,0.41
VCT,2021,chlamydia,BTSX,0.0
VCT,2021,trichomoniasis,BTSX,0.0
VCT,2021,acute hepatitis e,BTSX,0.02
VCT,2021,malaria,BTSX,0.0
VCT,2021,acute hepatitis c,BTSX,0.0
VEN,2021,chlamydia,BTSX,0.01
VEN,2021,acute hepatitis e,BTSX,0.0
VEN,2021,malaria,BTSX,0.55
VEN,2021,tuberculosis,BTSX,3.61
VEN,2021,acute hepatitis b,BTSX,0.02
VEN,2021,trichomoniasis,BTSX,0.0
VEN,2021,hiv/aids,BTSX,6.25
VEN,2021,syphilis,BTSX,0.08
VEN,2021,genital herpes,BTSX,0.0
VEN,2021,acute hepatitis c,BTSX,0.01
VEN,2021,acute hepatitis a,BTSX,0.04
VNM,2021,chlamydia,BTSX,0.0
VNM,2021,acute hepatitis e,BTSX,0.02
VNM,2021,malaria,BTSX,0.0
VNM,2021,acute hepatitis c,BTSX,0.03
VNM,2021,acute hepatitis a,BTSX,0.1
VNM,2021,syphilis,BTSX,0.21
VNM,2021,tuberculosis,BTSX,11.0
VNM,2021,genital herpes,BTSX,0.0
VNM,2021,hiv/aids,BTSX,4.35
VNM,2021,acute hepatitis b,BTSX,0.18
VNM,2021,trichomoniasis,BTSX,0.0
VUT,2021,chlamydia,BTSX,0.0
VUT,2021,trichomoniasis,BTSX,0.0
VUT,2021,acute hepatitis e,BTSX,0.01
VUT,2021,hiv/aids,BTSX,0.0
VUT,2021,acute hepatitis b,BTSX,0.11
VUT,2021,tuberculosis,BTSX,6.15
VUT,2021,genital herpes,BTSX,0.0
VUT,2021,syphilis,BTSX,1.25
VUT,2021,acute hepatitis a,BTSX,0.12
VUT,2021,acute hepatitis c,BTSX,0.03
VUT,2021,malaria,BTSX,0.0
WSM,2021,chlamydia,BTSX,0.0
WSM,2021,acute hepatitis e,BTSX,0.0
WSM,2021,malaria,BTSX,0.0
WSM,2021,acute hepatitis c,BTSX,0.01
WSM,2021,acute hepatitis a,BTSX,0.02
WSM,2021,tuberculosis,BTSX,0.58
WSM,2021,syphilis,BTSX,0.37
WSM,2021,genital herpes,BTSX,0.0
WSM,2021,hiv/aids,BTSX,0.0
WSM,2021,acute hepatitis b,BTSX,0.06
WSM,2021,trichomoniasis,BTSX,0.0
YEM,2021,acute hepatitis c,BTSX,0.02
YEM,2021,chlamydia,BTSX,0.0
YEM,2021,malaria,BTSX,7.64
YEM,2021,trichomoniasis,BTSX,0.0
YEM,2021,acute hepatitis e,BTSX,0.06
YEM,2021,hiv/aids,BTSX,0.99
YEM,2021,acute hepatitis b,BTSX,1.41
YEM,2021,tuberculosis,BTSX,9.36
YEM,2021,genital herpes,BTSX,0.0
YEM,2021,syphilis,BTSX,0.72
YEM,2021,acute hepatitis a,BTSX,0.75
ZAF,2021,malaria,BTSX,0.09
ZAF,2021,acute hepatitis c,BTSX,0.01
ZAF,2021,trichomoniasis,BTSX,0.0
ZAF,2021,chlamydia,BTSX,0.04
ZAF,2021,acute hepatitis e,BTSX,0.01
ZAF,2021,tuberculosis,BTSX,95.36
ZAF,2021,syphilis,BTSX,1.65
ZAF,2021,genital herpes,BTSX,0.0
ZAF,2021,hiv/aids,BTSX,77.9
ZAF,2021,acute hepatitis b,BTSX,0.29
ZAF,2021,acute hepatitis a,BTSX,0.06
ZMB,2021,acute hepatitis a,BTSX,0.26
ZMB,2021,acute hepatitis c,BTSX,0.05
ZMB,2021,malaria,BTSX,44.92
ZMB,2021,chlamydia,BTSX,0.05
ZMB,2021,trichomoniasis,BTSX,0.0
ZMB,2021,acute hepatitis e,BTSX,0.02
ZMB,2021,hiv/aids,BTSX,103.46
ZMB,2021,acute hepatitis b,BTSX,0.81
ZMB,2021,tuberculosis,BTSX,40.39
ZMB,2021,syphilis,BTSX,5.21
ZMB,2021,genital herpes,BTSX,0.0
ZWE,2021,chlamydia,BTSX,0.03
ZWE,2021,acute hepatitis e,BTSX,0.44
ZWE,2021,malaria,BTSX,5.57
ZWE,2021,acute hepatitis c,BTSX,0.38
ZWE,2021,acute hepatitis a,BTSX,0.6
ZWE,2021,syphilis,BTSX,1.67
ZWE,2021,tuberculosis,BTSX,48.39
ZWE,2021,genital herpes,BTSX,0.0
ZWE,2021,hiv/aids,BTSX,129.92
ZWE,2021,acute hepatitis b,BTSX,0.53
ZWE,2021,trichomoniasis,BTSX,0.0
